"DATE","SITE_ID","SITE_NAME","MOVED_TO_SITE_ID","DEPTH","WATER","DENSITY","LATITUDE","LONGITUDE","DELTA_DEPTH","DELTA_DENSITY","DELTA_WATER","NAO_VALUE"
"2021-03-03",1589,"ORONO",NA,9.96,3.42,0.34,44.907523,-68.662119,2.95,0.03,1.25,NA
"2021-03-03",1532,"MCELWAIN (N.B.)",NA,23.31,5.67,0.24,46.150012,-66.580001,17.33,0.14,5.04,NA
"2021-03-03",1596,"UNIVERSITY OF MAINE AT FARMINGTON",NA,14.9,3.25,0.22,44.668406,-70.142278,0.700000000000001,0.02,0.48,NA
"2021-03-03",1055,"ASHLAND AT PINKHAM MILL",NA,31.1,6.2,0.2,46.712761,-68.458412,9.3,-0.04,1,NA
"2021-03-03",1147,"CHERRYFIELD",NA,4.2,1.4,0.33,44.607169,-67.971412,3.17,0.23,1.3,NA
"2021-03-03",1184,"DENMARK",NA,15.6,3.8,0.24,43.962119,-70.798722,2.1,0.03,0.96,NA
"2021-03-03",1527,"NORTH SEBAGO (NWS)",NA,13,3.4,0.26,43.87911,-70.632699,1,0.03,0.6,NA
"2021-03-03",1405,"TROUSERS LAKE (N.B.)",NA,40.55,8.5,0.21,47.030009,-66.980003,16.61,0.04,4.56,NA
"2021-03-03",1022,"FORT KENT",NA,30,6.2,0.21,47.236798,-68.581322,7.9,-0.02,1,NA
"2021-03-03",1407,"HARRISON RIDGE (N.B.)",NA,35.51,7.17,0.2,46.980009,-67.099998,15.35,0.02,3.63,NA
"2021-03-03",1090,"WINTERVILLE",NA,31.8,6.5,0.2,46.897453,-68.516449,11.1,-0.03,1.7,NA
"2021-03-03",2001,"Dummy - Eastern",NA,4.2,1.4,0.33,44.825596,-66.805625,2.65,0.25,1.27,NA
"2021-03-03",1100,"EUSTIS (KWP)",NA,23.6,5.5,0.23,45.245909,-70.517101,4.2,0.03,1.6,NA
"2021-03-03",1564,"FRYEBURG (B)",NA,14.6,3.42,0.23,44.008712,-70.955903,0.0999999999999996,-0.00999999999999998,-0.0600000000000001,NA
"2021-03-03",1579,"NORTH READFIELD (CWD)",NA,11.6,3.4,0.29,44.41825,-69.999644,-1.2,0.04,0.2,NA
"2021-03-03",1518,"MOOSE FALLS (NWS)",NA,31.9,8.3,0.26,45.189181,-71.188302,7.4,0,1.86,NA
"2021-03-03",1576,"BAR HARBOR (COA)",NA,5.8,2,0.34,44.400309,-68.29322,3.45,0.19,1.65,NA
"2021-03-03",1574,"BALD MTN. TWP.",NA,29.6,4.8,0.16,45.812309,-70.303597,15.4,0.05,3.2,NA
"2021-03-03",1538,"TRACY (F) (N.B.)",NA,13.78,4.72,0.34,45.720011,-66.679999,6.85,0.18,3.62,NA
"2021-03-03",1533,"ROYAL ROAD (N.B.)",NA,21.5,3.7,0.17,46.050007,-66.72,14.49,0.05,2.83,NA
"2021-03-03",1112,"FRANKLIN",NA,4.7,1.8,0.38,44.630122,-68.124313,3.15,0.3,1.67,NA
"2021-03-03",1519,"SECOND CONNECTICUT LAKE (NWS)",NA,26.5,6.1,0.23,45.136389,-71.201389,6.3,-0.00999999999999998,1.24,NA
"2021-03-03",1290,"CHAIN OF PONDS (KWP)",NA,22.9,5.2,0.23,45.312151,-70.620065,4.7,0.05,2,NA
"2021-03-03",2003,"Dummy - Northern",NA,30,6.2,0.21,47.679434,-68.834831,16.2,-0.02,3.1,NA
"2021-03-03",1061,"GUERETTE",NA,17.2,5.9,0.34,47.083819,-68.231537,0,0.13,2.2,NA
"2021-03-03",1580,"LITCHFIELD (CWD)",NA,9.8,3,0.31,44.162768,-69.963464,-1,0.1,0.7,NA
"2021-03-03",1099,"KENDUSKEAG",NA,11.8,2.2,0.19,44.89629,-68.884392,6.6,0.01,1.25,NA
"2021-03-03",1289,"DALLAS (KWP)",NA,22.5,4.8,0.21,45.00287,-70.583672,2.5,0.00999999999999998,0.8,NA
"2021-03-03",1288,"CARRABASETT (KWP)",NA,27.8,6.7,0.24,45.127668,-70.169739,3.2,0.04,1.8,NA
"2021-03-03",1539,"WELSFORD (F) (N.B.)",NA,17.64,3.62,0.2,45.50001,-66.319999,9.53,0.07,2.6,NA
"2021-03-03",1520,"CARIBOU (B) (MEDICAL CENTER)",NA,18.2,5.8,0.32,46.875671,-68.001888,0,0.11,1.9,NA
"2021-03-03",1404,"SERPENTINE LAKE (N.B.)",NA,36.93,4.96,0.13,47.150013,-66.879997,16.46,-0.04,1.57,NA
"2021-03-03",1152,"BARING",NA,12.7,3.25,0.26,45.109578,-67.328483,7.55,0.09,2.35,NA
"2021-03-03",1327,"WESLEY",NA,11.25,2.7,0.24,44.97594,-67.645408,5.6,0.07,1.75,NA
"2021-03-03",1287,"FLAGSTAFF/FLAGSTAFF DAM (KWP)",NA,20.7,5.3,0.26,45.224398,-70.192124,1.7,0.06,1.5,NA
"2021-03-03",1018,"AMHERST (BH)",NA,10.55,3,0.28,44.830908,-68.448707,0.5,0.02,0.35,NA
"2021-03-03",1517,"FIRST CONNECTICUT LAKE (NWS)",NA,24.2,5.5,0.23,45.085,-71.306667,3.6,-0.00999999999999998,0.52,NA
"2021-03-03",1246,"STRATTON (KWP)",NA,22.7,5.8,0.26,45.114421,-70.383164,2.7,0.04,1.4,NA
"2021-03-03",1534,"SUSSEX (N.B.)",NA,13.6,1.8,0.13,45.730009,-65.47,10.3,0.07,1.6,NA
"2021-03-03",1537,"PLEASANT VALE (N.B.)",NA,24,3.8,0.16,45.84001,-65.019995,15.1,0.12,3.4,NA
"2021-03-03",2002,"Dummy - Southern",NA,3.7,1.3,0.35,42.954546,-70.711541,3.4,0.02,1.2,NA
"2021-03-03",1529,"LONG LAKE (N.B.)",NA,31.73,5.2,0.16,47.070011,-66.919997,14.64,0.1,4.1,NA
"2021-03-03",1577,"WEST WINTHROP (CWD)",NA,12.4,3.5,0.28,44.300995,-70.035965,-0.199999999999999,0.04,0.5,NA
"2021-03-04",1037,"PARLIN POND (KWP)",NA,26.5,4.8,0.18,45.484309,-70.0674,5.7,-0.01,0.8,NA
"2021-03-04",1394,"ST. JACQUES (N.B.)",NA,24.09,4.65,0.19,47.413031,-68.37168,14.56,0.12,3.94,NA
"2021-03-04",1292,"KOKADJO (KWP)",NA,22.8,3.7,0.16,45.654487,-69.464531,4.3,-0.03,0.2,NA
"2021-03-04",1395,"QUISIBIS (N.B.)",NA,23.15,3.31,0.14,47.270009,-68.029999,13.54,0.03,2.29,NA
"2021-03-04",1001,"ROCKWOOD (KWP)",NA,23.1,4.3,0.19,45.67801,-69.758911,3.7,0,0.7,NA
"2021-03-04",1339,"GRAND RIVER (N.B.)",NA,23.54,3.62,0.15,47.200011,-67.949997,14.25,0.11,3.23,NA
"2021-03-04",1013,"MOOSEHEAD (KWP)",NA,22.2,3.7,0.17,45.583831,-69.725289,3.6,-0.02,0.2,NA
"2021-03-04",1187,"KINGFIELD",NA,19.9,4.2,0.21,44.958461,-70.119118,-1.6,-0.07,-1.8,NA
"2021-03-04",1382,"LONG POND (KENNEBEC) (KWP)",NA,23.1,4.1,0.18,45.620179,-70.112702,3.5,-0.02,0.2,NA
"2021-03-04",1036,"JACKMAN/JACKMAN STATION (KWP)",1560,23.6,4,0.17,45.61838,-70.24965,4.6,-0.03,0.3,NA
"2021-03-04",1402,"GRAND FALLS (N.B.)",NA,27.95,4.09,0.15,47.07001,-67.769997,19.05,0.1,3.62,NA
"2021-03-04",1047,"BRASSUA (KWP)",NA,24,4.3,0.18,45.656509,-69.8107,3.1,-0.01,0.4,NA
"2021-03-04",1291,"SMILEY HILL (KWP)",NA,24.1,4.9,0.2,45.608148,-69.954163,4.9,0.01,1.3,NA
"2021-03-04",1049,"GREENVILLE/GREENVILLE JUNCTION (KWP)",NA,23,4.1,0.18,45.465157,-69.628472,2.7,-0.01,0.3,NA
"2021-03-07",1181,"CRAWFORD POND (GNP)",NA,27.3,7.8,0.29,45.624547,-69.137902,7,-0.01,1.6,NA
"2021-03-07",1157,"MILLINOCKET (GNP)",NA,16.7,4.2,0.25,45.641869,-68.713928,5.5,0.05,2,NA
"2021-03-07",1277,"PENOBSCOT LAKE (GNP)",NA,25.8,6.8,0.26,45.917281,-70.224534,5.1,0.03,2.1,NA
"2021-03-07",1278,"JONES POND (GNP)",NA,27.5,6.8,0.25,45.806939,-70.215539,5.8,0.02,1.8,NA
"2021-03-07",1279,"LOBSTER LAKE (GNP)",NA,21.3,4.8,0.23,45.874017,-69.519814,5.5,0,1.1,NA
"2021-03-07",1271,"HURD POND (GNP)",NA,18.2,4.3,0.24,45.793743,-69.003281,7.5,0.03,2.1,NA
"2021-03-07",1383,"LONG POND (PENOBSCOT) (GNP)",NA,24,6.3,0.26,45.961238,-70.164872,7.5,0.02,2.3,NA
"2021-03-07",1283,"FROST POND/RIPOGENOUS DAM (GNP)",NA,23.7,6.2,0.26,45.910439,-69.185211,5.5,0,1.4,NA
"2021-03-07",1280,"RAGGED LAKE (GNP)",NA,24.2,6.3,0.26,45.844467,-69.3927,4.9,0.02,1.6,NA
"2021-03-07",1276,"RUSSELL POND/RUSSELL STREAM (GNP)",NA,26.5,7.2,0.27,46.086952,-69.818367,10.3,0.02,3.2,NA
"2021-03-07",1270,"MILLINOCKET LAKE (GNP)",NA,20,5.5,0.28,45.712209,-68.82373,5.7,0.02,1.8,NA
"2021-03-07",1273,"SOURDNAHUNK LAKE (GNP)",NA,23.8,5.8,0.24,46.031769,-69.08239,4.6,0.02,1.5,NA
"2021-03-07",1275,"CAUCOMGOMOC LAKE (GNP)",NA,24.5,5.8,0.24,46.207042,-69.623543,9.5,-0.01,2.1,NA
"2021-03-07",1284,"UMBAZOOKSUS LAKE (GNP)",NA,23.5,5.5,0.23,46.16007,-69.375427,7.5,-0.00999999999999998,1.7,NA
"2021-03-08",1509,"GRAY (NWS)",NA,6,2.1,0.35,43.883339,-70.25,-0.6,0.08,0.3,NA
"2021-03-08",1053,"GORHAM; NH",NA,14.1,4,0.28,44.385017,-71.139329,-2.25,0.04,0,NA
"2021-03-08",1117,"BEDDINGTON",NA,6.85,1.75,0.26,44.83952,-68.077163,-1.75,-0.04,-0.8,NA
"2021-03-08",1546,"DIXFIELD (B)",NA,18.4,4,0.22,44.58063,-70.333968,-0.150000000000002,0,0,NA
"2021-03-08",1562,"ST. ALBANS",NA,10.61,4,0.38,44.93511,-69.399597,-2.09,0.06,0,NA
"2021-03-08",1325,"SOUTH HOPE",NA,3.85,1.4,0.36,44.214058,-69.182549,-2.45,0.07,-0.43,NA
"2021-03-08",1266,"SEVEN ISLANDS (CHARLIE POND)",NA,27.65,5.4,0.2,46.914431,-69.709534,2.32,0,0.24,NA
"2021-03-08",1598,"LINCOLN WEST",NA,14.48,3.76,0.26,45.323,-68.58093,1.04,0.06,1.05,NA
"2021-03-08",1605,"GRAY KNOB NH",NA,42,11.3,0.27,44.3326,-71.30931,-1,0.03,0.800000000000001,NA
"2021-03-08",1146,"BUCKSPORT",NA,4.17,1.5,0.36,44.5567,-68.797096,-2.08,0.04,-0.5,NA
"2021-03-08",1608,"HUDSON NH",NA,2,0.9,0.45,42.783,-71.4148,-2,0.07,-0.6,NA
"2021-03-08",1024,"NORTH ANSON",NA,16.35,5,0.31,44.87394,-69.948067,-0.549999999999997,0.01,0,NA
"2021-03-08",1561,"JACKMAN (B)",NA,21.9,3.5,0.16,45.612408,-70.234299,-3.31,-0.02,-1.01,NA
"2021-03-08",1121,"WEST KENNEBUNK",NA,5.6,2,0.36,43.41683,-70.661217,-0.2,0.07,0.3,NA
"2021-03-08",1165,"DEXTER",NA,14.65,4,0.27,45.043742,-69.316406,-1.75,0.03,0,NA
"2021-03-08",1297,"MUSQUACOOK",NA,26.8,5.45,0.2,46.605428,-69.136872,2.4,-0.00999999999999998,0.350000000000001,NA
"2021-03-08",1170,"TOPSHAM",NA,3.9,1.5,0.39,44.002648,-69.947373,-1.4,0.03,-0.4,NA
"2021-03-08",1318,"JEFFERSON",NA,5.35,1.45,0.27,44.199061,-69.495743,-1.05,-0.01,-0.35,NA
"2021-03-08",1205,"DIXMONT",NA,11.75,3.55,0.3,44.681508,-69.14679,-2.65,0.07,0.2,NA
"2021-03-08",1192,"NEWFIELD",NA,8.7,2.7,0.31,43.63057,-70.898629,0.799999999999999,-0.02,0.1,NA
"2021-03-08",1557,"SOUTH LEBANON (B)",NA,3.3,1,0.3,43.286398,-70.89917,-1,-0.05,-0.5,NA
"2021-03-08",1187,"KINGFIELD",NA,19.3,6,0.31,44.958461,-70.119118,-0.599999999999998,0.1,1.8,NA
"2021-03-08",1187,"KINGFIELD",NA,19.25,4.1,0.21,44.958461,-70.119118,-0.0500000000000007,-0.1,-1.9,NA
"2021-03-08",1015,"MERCER",NA,10.25,4,0.39,44.682169,-69.898247,-2.6,0.08,0,NA
"2021-03-08",1206,"CLAYTON LAKE",NA,26,5.7,0.22,46.603629,-69.51931,0.899999999999999,0.01,0.45,NA
"2021-03-08",1133,"WELD-PHILLIPS",NA,20.8,6,0.29,44.764319,-70.444001,-1.5,0.02,0,NA
"2021-03-08",1008,"AUGUSTA",NA,7.3,1.85,0.25,44.289992,-69.707787,-1.6,-0.07,-0.95,NA
"2021-03-08",1518,"MOOSE FALLS (NWS)",NA,28.8,8.6,0.3,45.189181,-71.188302,-3.1,0.04,0.299999999999999,NA
"2021-03-08",1045,"BETHEL",NA,16.05,4,0.25,44.414178,-70.837891,-1.5,0.02,0,NA
"2021-03-08",1574,"BALD MTN. TWP.",NA,29.8,5.2,0.17,45.812309,-70.303597,0.199999999999999,0.01,0.4,NA
"2021-03-08",1132,"LINCOLN",NA,16,4.36,0.27,45.380429,-68.449478,2.31,0.06,1.48,NA
"2021-03-08",1602,"NORTH WINDHAM",NA,5.8,2.1,0.36,43.872777,-70.457029,-1.8,0.06,-0.2,NA
"2021-03-08",1581,"ROME",NA,11.5,3.34,0.29,44.556201,-69.903398,-0.699999999999999,0.04,0.28,NA
"2021-03-08",1517,"FIRST CONNECTICUT LAKE (NWS)",NA,22,6,0.27,45.085,-71.306667,-2.2,0.04,0.5,NA
"2021-03-08",1603,"EAST SANDWICH NH",NA,20,5.3,0.27,43.8099,-71.3425,-2,-0.02,-1,NA
"2021-03-08",1072,"BRIDGTON",NA,15.55,4,0.26,44.055011,-70.721314,-1.45,-0.07,-1.6,NA
"2021-03-08",1327,"WESLEY",NA,7.75,2.1,0.27,44.97594,-67.645408,-3.5,0.03,-0.6,NA
"2021-03-08",1169,"NEWRY (SCREW AUGER FALLS)",NA,18.4,5,0.27,44.570139,-70.906388,-0.200000000000003,0,0,NA
"2021-03-08",1519,"SECOND CONNECTICUT LAKE (NWS)",NA,23.6,6.2,0.26,45.136389,-71.201389,-2.9,0.03,0.100000000000001,NA
"2021-03-08",1558,"SOUTH BERWICK (B)",NA,3,1,0.33,43.19255,-70.748564,-0.7,-0.02,-0.3,NA
"2021-03-08",1547,"BAKER LAKE (B) (MFS)",NA,25.1,4.85,0.19,46.294871,-69.983689,-4.9,-0.03,-1.65,NA
"2021-03-08",1093,"SEARSMONT",NA,6.35,1.95,0.31,44.403479,-69.227463,-0.9,-0.06,-0.7,NA
"2021-03-08",1152,"BARING",NA,8.25,2.45,0.3,45.109578,-67.328483,-4.45,0.04,-0.8,NA
"2021-03-08",1051,"ROXBURY",NA,15.45,4,0.26,44.64361,-70.585824,-0.5,0.01,0,NA
"2021-03-08",1099,"KENDUSKEAG",NA,7.4,1.9,0.26,44.89629,-68.884392,-4.4,0.07,-0.3,NA
"2021-03-08",1046,"SOUTH PARIS",NA,16.4,4,0.24,44.263479,-70.514237,-0.800000000000001,-0.02,-0.4,NA
"2021-03-08",1018,"AMHERST (BH)",NA,9.65,3.25,0.34,44.830908,-68.448707,-0.9,0.06,0.25,NA
"2021-03-08",1548,"ST. JUSTE (MFS)",NA,25.8,5.8,0.23,46.47412,-69.87642,0.470000000000002,0.04,0.97,NA
"2021-03-08",1050,"PITTSFIELD (B)",NA,10.5,4,0.38,44.735629,-69.429337,-0.0500000000000007,0,0,NA
"2021-03-08",1083,"SEBAGO",NA,7.4,2.4,0.32,43.760723,-70.517182,0.100000000000001,0,0.1,NA
"2021-03-08",1064,"MACHIAS LAKE",NA,25.5,5.6,0.22,46.681108,-68.750717,2.2,0,0.55,NA
"2021-03-08",1056,"CORNISH",NA,10.6,3,0.28,43.816677,-70.770592,0.699999999999999,-0.05,-0.3,NA
"2021-03-09",1500,"MONTICELLO",NA,27.3,6.7,0.24,46.33001,-67.839996,5.3,0.03,2.1,NA
"2021-03-09",1559,"TOPSFIELD (B)",NA,16.7,3.5,0.21,45.435011,-67.721001,-0.300000000000001,-0.02,-0.5,NA
"2021-03-09",1195,"KINGSBURY",NA,20.4,6,0.29,45.170937,-69.588204,-0.75,0.00999999999999995,0,NA
"2021-03-09",1596,"UNIVERSITY OF MAINE AT FARMINGTON",NA,13.8,3.6,0.26,44.668406,-70.142278,-1.1,0.04,0.35,NA
"2021-03-09",1055,"ASHLAND AT PINKHAM MILL",NA,31.6,7.3,0.23,46.712761,-68.458412,0.5,0.03,1.1,NA
"2021-03-09",1604,"OTISFIELD (NWS)",NA,16,5.1,0.32,44.097894,-70.5976,-1,0.01,-0.2,NA
"2021-03-09",1607,"HERMIT LAKE",NA,46.6,12.9,0.28,44.2613,-71.283,-2.4,0,-0.699999999999999,NA
"2021-03-09",1147,"CHERRYFIELD",NA,3.9,1.1,0.28,44.607169,-67.971412,-0.3,-0.05,-0.3,NA
"2021-03-09",1061,"GUERETTE",NA,28.4,6.1,0.21,47.083819,-68.231537,11.2,-0.13,0.199999999999999,NA
"2021-03-09",1184,"DENMARK",NA,15.2,3.86,0.25,43.962119,-70.798722,-0.4,0.01,0.0600000000000001,NA
"2021-03-09",1190,"MONSON",NA,23.8,7,0.29,45.333046,-69.544027,-0.649999999999999,0,0,NA
"2021-03-09",1527,"NORTH SEBAGO (NWS)",NA,12,4.1,0.34,43.87911,-70.632699,-1,0.08,0.7,NA
"2021-03-09",1022,"FORT KENT",NA,29.5,7,0.24,47.236798,-68.581322,-0.5,0.03,0.8,NA
"2021-03-09",1110,"DYER BROOK",NA,26.6,6.5,0.24,46.050008,-68.225159,5.1,-0.03,0.7,NA
"2021-03-09",1002,"THE FORKS",NA,19.1,5,0.26,45.343902,-69.94883,0.450000000000003,-0.01,0,NA
"2021-03-09",1153,"SOLON (BINGHAM)",NA,15.5,5,0.32,44.979979,-69.864289,-0.15,0,0,NA
"2021-03-09",1112,"FRANKLIN",NA,4.6,1.75,0.38,44.630122,-68.124313,-0.100000000000001,0,-0.05,NA
"2021-03-09",1510,"HOLLIS (NWS)",NA,8.7,2.9,0.33,43.650009,-70.669999,-1.6,0.02,-0.3,NA
"2021-03-09",1564,"FRYEBURG (B)",NA,14.4,3.84,0.27,44.008712,-70.955903,-0.199999999999999,0.04,0.42,NA
"2021-03-09",1004,"GRINDSTONE",NA,17.5,4,0.23,45.729618,-68.587021,-0.949999999999999,0.01,-0.0999999999999996,NA
"2021-03-09",1038,"ALLAGASH",NA,30.3,7.2,0.24,47.07559,-69.070892,9.2,0.00999999999999998,2.3,NA
"2021-03-09",1006,"MILO",NA,16.4,4,0.24,45.2834,-69.015488,-0.0500000000000007,0,0,NA
"2021-03-09",1224,"WEST SEBOEIS/LONG A (BH)",NA,20.75,5.45,0.26,45.516348,-68.921631,-0.699999999999999,0.01,0,NA
"2021-03-09",1576,"BAR HARBOR (COA)",NA,4.6,1.7,0.37,44.400309,-68.29322,-1.2,0.03,-0.3,NA
"2021-03-09",1578,"WEST HALLOWELL (CWD)",NA,9,3.2,0.36,44.287195,-69.847361,-0.6,0.12,0.9,NA
"2021-03-09",1579,"NORTH READFIELD (CWD)",NA,11.2,3.4,0.3,44.41825,-69.999644,-0.4,0.01,0,NA
"2021-03-09",1580,"LITCHFIELD (CWD)",NA,9.4,2.9,0.31,44.162768,-69.963464,-0.4,0,-0.1,NA
"2021-03-09",1550,"KNOWLES CORNER (KNCM1) (NWS)",NA,29.6,7.1,0.24,46.206809,-68.314499,-0.899999999999999,0.00999999999999998,0,NA
"2021-03-09",1544,"SQUA PAN (E)",NA,31.5,7.2,0.23,46.550016,-68.320257,1.1,0.07,2.4,NA
"2021-03-09",1549,"OXBOW (OXBM1) (NWS)",NA,28.3,6.2,0.22,46.426907,-68.555,2.5,0.01,0.7,NA
"2021-03-09",1606,"HARVARD CABIN",NA,39.4,12.6,0.32,44.2663,-71.278,1,0.01,0.699999999999999,NA
"2021-03-09",1090,"WINTERVILLE",NA,32.9,7.5,0.23,46.897453,-68.516449,1.1,0.03,1,NA
"2021-03-09",1588,"FRYEBURG(C)",NA,14.65,4.2,0.29,44.022304,-70.964898,-0.35,0.06,0.7,NA
"2021-03-09",1545,"PORTGAGE AT HATHAWAY ROAD",NA,31.1,7.4,0.24,46.808309,-68.495796,9.1,0,2.1,NA
"2021-03-09",1516,"HARTFORD (NWS)",NA,20.5,4.9,0.24,44.374233,-70.317223,-0.5,-0.05,-1.2,NA
"2021-03-09",1577,"WEST WINTHROP (CWD)",NA,12.4,3.6,0.29,44.300995,-70.035965,0,0.00999999999999995,0.1,NA
"2021-03-10",1609,"KEENE NH",NA,4,1.4,0.35,42.939,-72.3247,-4,0.07,-0.8,NA
"2021-03-10",1565,"POLAND REGIONAL HIGH SCHOOL",NA,10.4,3.11,0.3,44.070712,-70.415902,7.32,-0.03,2.11,NA
"2021-03-10",2001,"Dummy - Eastern",NA,3.9,1.1,0.28,44.825596,-66.805625,-0.3,-0.05,-0.3,NA
"2021-03-10",2003,"Dummy - Northern",NA,30.3,7.2,0.24,47.679434,-68.834831,0.300000000000001,0.03,1,NA
"2021-03-10",1520,"CARIBOU (B) (MEDICAL CENTER)",NA,26.3,5.9,0.22,46.875671,-68.001888,8.1,-0.1,0.100000000000001,NA
"2021-03-10",1494,"DURHAM (NWS)",NA,6,2,0.33,43.983343,-70.050003,0,-0.09,-0.5,NA
"2021-03-10",2002,"Dummy - Southern",NA,3,1,0.33,42.954546,-70.711541,-0.7,-0.02,-0.3,NA
"2021-03-13",1297,"MUSQUACOOK",NA,19.35,5.3,0.27,46.605428,-69.136872,-7.45,0.07,-0.15,NA
"2021-03-13",1266,"SEVEN ISLANDS (CHARLIE POND)",NA,20.15,5,0.25,46.914431,-69.709534,-7.5,0.05,-0.4,NA
"2021-03-13",1206,"CLAYTON LAKE",NA,18.4,5.05,0.27,46.603629,-69.51931,-7.6,0.05,-0.65,NA
"2021-03-13",1548,"ST. JUSTE (MFS)",NA,19.75,5.15,0.26,46.47412,-69.87642,-6.05,0.03,-0.649999999999999,NA
"2021-03-13",1547,"BAKER LAKE (B) (MFS)",NA,16.75,4.45,0.27,46.294871,-69.983689,-8.35,0.08,-0.399999999999999,NA
"2021-03-13",1064,"MACHIAS LAKE",NA,17.85,4.65,0.26,46.681108,-68.750717,-7.65,0.04,-0.949999999999999,NA
"2021-03-14",1165,"DEXTER",NA,10.5,4,0.38,45.043742,-69.316406,-4.15,0.11,0,NA
"2021-03-14",1053,"GORHAM; NH",NA,12.35,4,0.32,44.385017,-71.139329,-1.75,0.04,0,NA
"2021-03-14",1546,"DIXFIELD (B)",NA,15.25,4,0.26,44.58063,-70.333968,-3.15,0.04,0,NA
"2021-03-14",1562,"ST. ALBANS",NA,10.45,4,0.38,44.93511,-69.399597,-0.16,0,0,NA
"2021-03-14",1024,"NORTH ANSON",NA,13.05,5,0.38,44.87394,-69.948067,-3.3,0.07,0,NA
"2021-03-14",1045,"BETHEL",NA,13.5,4,0.3,44.414178,-70.837891,-2.55,0.05,0,NA
"2021-03-14",1133,"WELD-PHILLIPS",NA,17.05,6,0.35,44.764319,-70.444001,-3.75,0.06,0,NA
"2021-03-14",1187,"KINGFIELD",NA,17.05,6,0.35,44.958461,-70.119118,-2.2,0.14,1.9,NA
"2021-03-14",1015,"MERCER",NA,9.1,4,0.44,44.682169,-69.898247,-1.15,0.05,0,NA
"2021-03-14",1169,"NEWRY (SCREW AUGER FALLS)",NA,15.6,5,0.32,44.570139,-70.906388,-2.8,0.05,0,NA
"2021-03-14",1051,"ROXBURY",NA,13.35,4,0.3,44.64361,-70.585824,-2.1,0.04,0,NA
"2021-03-14",1046,"SOUTH PARIS",NA,13.45,4,0.3,44.263479,-70.514237,-2.95,0.06,0,NA
"2021-03-14",1050,"PITTSFIELD (B)",NA,8.3,4,0.48,44.735629,-69.429337,-2.2,0.1,0,NA
"2021-03-14",1072,"BRIDGTON",NA,11.8,4,0.34,44.055011,-70.721314,-3.75,0.08,0,NA
"2021-03-15",1008,"AUGUSTA",NA,4,1.5,0.38,44.289992,-69.707787,-3.3,0.13,-0.35,NA
"2021-03-15",1500,"MONTICELLO",NA,18.2,6.2,0.34,46.33001,-67.839996,-9.1,0.1,-0.5,NA
"2021-03-15",1581,"ROME",NA,7.55,2.06,0.27,44.556201,-69.903398,-3.95,-0.02,-1.28,NA
"2021-03-15",1117,"BEDDINGTON",NA,5.25,0.75,0.14,44.83952,-68.077163,-1.6,-0.12,-1,NA
"2021-03-15",1195,"KINGSBURY",NA,17.55,6,0.34,45.170937,-69.588204,-2.85,0.05,0,NA
"2021-03-15",1110,"DYER BROOK",NA,16.3,5.5,0.34,46.050008,-68.225159,-10.3,0.1,-1,NA
"2021-03-15",1224,"WEST SEBOEIS/LONG A (BH)",NA,17.4,5.5,0.32,45.516348,-68.921631,-3.35,0.06,0.0499999999999998,NA
"2021-03-15",1325,"SOUTH HOPE",NA,0,0,0,44.214058,-69.182549,-3.85,-0.36,-1.4,NA
"2021-03-15",1146,"BUCKSPORT",NA,3.75,1,0.27,44.5567,-68.797096,-0.42,-0.09,-0.5,NA
"2021-03-15",1608,"HUDSON NH",NA,0,0,0,42.783,-71.4148,-2,-0.45,-0.9,NA
"2021-03-15",1561,"JACKMAN (B)",NA,16.1,3.6,0.22,45.612408,-70.234299,-5.8,0.06,0.1,NA
"2021-03-15",1002,"THE FORKS",NA,16.35,5,0.31,45.343902,-69.94883,-2.75,0.05,0,NA
"2021-03-15",1153,"SOLON (BINGHAM)",NA,13.05,5,0.38,44.979979,-69.864289,-2.45,0.06,0,NA
"2021-03-15",1004,"GRINDSTONE",NA,13,4,0.31,45.729618,-68.587021,-4.5,0.08,0,NA
"2021-03-15",1190,"MONSON",NA,19.8,7,0.35,45.333046,-69.544027,-4,0.06,0,NA
"2021-03-15",1414,"SPRINGFIELD WOODS (N.B.)",NA,16.8,4.4,0.26,46.030007,-67.129996,-5.6,0.06,0,NA
"2021-03-15",1006,"MILO",NA,14.2,4,0.28,45.2834,-69.015488,-2.2,0.04,0,NA
"2021-03-15",1318,"JEFFERSON",NA,3.1,0.75,0.24,44.199061,-69.495743,-2.25,-0.03,-0.7,NA
"2021-03-15",1415,"MACTAQUAC PARK (N.B.)",NA,18.7,4,0.21,45.970012,-66.870002,-0.800000000000001,-0.01,-0.3,NA
"2021-03-15",1520,"CARIBOU (B) (MEDICAL CENTER)",NA,19.6,6.2,0.32,46.875671,-68.001888,-6.7,0.1,0.3,NA
"2021-03-15",1603,"EAST SANDWICH NH",NA,15,6.1,0.41,43.8099,-71.3425,-5,0.14,0.8,NA
"2021-03-15",1609,"KEENE NH",NA,0,0,0,42.939,-72.3247,-4,-0.35,-1.4,NA
"2021-03-15",1327,"WESLEY",NA,7.35,1.4,0.19,44.97594,-67.645408,-0.4,-0.08,-0.7,NA
"2021-03-15",1099,"KENDUSKEAG",NA,7.9,1.8,0.23,44.89629,-68.884392,0.5,-0.03,-0.0999999999999999,NA
"2021-03-15",1550,"KNOWLES CORNER (KNCM1) (NWS)",NA,20.4,6.5,0.32,46.206809,-68.314499,-9.2,0.08,-0.6,NA
