"SITE_ID","SITE_NAME","MOVED_TO_SITE_ID","DATE","DEPTH","WATER","DENSITY","LATITUDE","LONGITUDE"
1110,"DYER BROOK",NA,"2018-20-03",35.1,8.8,0.25,46.050008,-68.225159
1117,"BEDDINGTON",NA,"2018-20-03",20.5,3.65,0.18,44.83952,-68.077163
1121,"WEST KENNEBUNK",NA,"2018-20-03",10.1,2.4,0.24,43.41683,-70.661217
1132,"LINCOLN",NA,"2018-20-03",29.8,8.4,0.28,45.380429,-68.449478
1146,"BUCKSPORT",NA,"2018-20-03",15.2,3.5,0.23,44.5567,-68.797096
1152,"BARING",NA,"2018-20-03",20.2,4.9,0.24,45.109578,-67.328483
1157,"MILLINOCKET (GNP)",NA,"2018-20-03",28.8,8,0.28,45.641869,-68.713928
1170,"TOPSHAM",NA,"2018-20-03",12,2.8,0.23,44.002648,-69.947373
1181,"CRAWFORD POND (GNP)",NA,"2018-20-03",41.3,10.8,0.26,45.624547,-69.137902
1183,"FALMOUTH",NA,"2018-20-03",7.2,1.8,0.25,43.73443,-70.25737
1184,"DENMARK",NA,"2018-20-03",21.4,4.38,0.2,43.962119,-70.798722
1187,"KINGFIELD",NA,"2018-20-03",25.45,6.3,0.25,44.958461,-70.119118
1192,"NEWFIELD",NA,"2018-20-03",13,2.5,0.19,43.63057,-70.898629
1205,"DIXMONT",NA,"2018-20-03",22.4,4.8,0.21,44.681508,-69.14679
1270,"MILLINOCKET LAKE (GNP)",NA,"2018-20-03",34.3,8.8,0.26,45.712209,-68.82373
1271,"HURD POND (GNP)",NA,"2018-20-03",25.2,6.2,0.25,45.793743,-69.003281
1273,"SOURDNAHUNK LAKE (GNP)",NA,"2018-20-03",36.5,9.8,0.27,46.031769,-69.08239
1275,"CAUCOMGOMOC LAKE (GNP)",NA,"2018-20-03",29.2,6.7,0.23,46.207042,-69.623543
1276,"RUSSELL POND/RUSSELL STREAM (GNP)",NA,"2018-20-03",35.7,9.5,0.27,46.086952,-69.818367
1277,"PENOBSCOT LAKE (GNP)",NA,"2018-20-03",34,7.5,0.22,45.917281,-70.224534
1278,"JONES POND (GNP)",NA,"2018-20-03",35.2,9.7,0.28,45.806939,-70.215539
1279,"LOBSTER LAKE (GNP)",NA,"2018-20-03",35.5,8.7,0.24,45.874017,-69.519814
1280,"RAGGED LAKE (GNP)",NA,"2018-20-03",37.5,9.8,0.26,45.844467,-69.3927
1283,"FROST POND/RIPOGENOUS DAM (GNP)",NA,"2018-20-03",35,8.5,0.24,45.910439,-69.185211
1284,"UMBAZOOKSUS LAKE (GNP)",NA,"2018-20-03",38.7,8.7,0.23,46.16007,-69.375427
1318,"JEFFERSON",NA,"2018-20-03",15,3.45,0.23,44.199061,-69.495743
1325,"SOUTH HOPE",NA,"2018-20-03",14.6,3.1,0.21,44.214058,-69.182549
1327,"WESLEY",NA,"2018-20-03",24,5.08,0.21,44.97594,-67.645408
1383,"LONG POND (PENOBSCOT) (GNP)",NA,"2018-20-03",34.5,8.5,0.25,45.961238,-70.164872
1500,"MONTICELLO",NA,"2018-20-03",32.6,9.8,0.3,46.33001,-67.839996
1509,"GRAY (NWS)",NA,"2018-20-03",10.4,3,0.29,43.883339,-70.25
1510,"HOLLIS (NWS)",NA,"2018-20-03",18,4.2,0.23,43.650009,-70.669999
1516,"HARTFORD (NWS)",NA,"2018-20-03",29,6.5,0.22,44.374233,-70.317223
1522,"CHAMBERLAIN BRIDGE (NWS)",NA,"2018-20-03",31.5,7.54,0.24,46.170307,-69.208298
1544,"SQUA PAN (E)",NA,"2018-20-03",37.9,9.4,0.25,46.550016,-68.320257
1549,"OXBOW (OXBM1) (NWS)",NA,"2018-20-03",32.8,8.6,0.26,46.426907,-68.555
1550,"KNOWLES CORNER (KNCM1) (NWS)",NA,"2018-20-03",42,10.2,0.24,46.206809,-68.314499
1557,"SOUTH LEBANON (B)",NA,"2018-20-03",10,2.3,0.23,43.286398,-70.89917
1558,"SOUTH BERWICK (B)",NA,"2018-20-03",12,2.9,0.24,43.19255,-70.748564
1559,"TOPSFIELD (B)",NA,"2018-20-03",23.8,6.2,0.26,45.435011,-67.721001
1564,"FRYEBURG (B)",NA,"2018-20-03",19.3,4.34,0.23,44.008712,-70.955903
1588,"FRYEBURG(C)",NA,"2018-20-03",15.08,4.56,0.3,44.022304,-70.964898
1595,"UPPER ST JOHN, N ME WOODS",NA,"2018-20-03",39.1,8.2,0.21,47.01001,-69.526389
1064,"MACHIAS LAKE",NA,"2018-21-03",34.2,8.63,0.25,46.681108,-68.750717
1206,"CLAYTON LAKE",NA,"2018-21-03",33.3,6.35,0.19,46.603629,-69.51931
1297,"MUSQUACOOK",NA,"2018-21-03",34.6,8,0.23,46.605428,-69.136872
1494,"DURHAM (NWS)",NA,"2018-21-03",15,5,0.33,43.983343,-70.050003
2001,"Dummy - Eastern",NA,"2018-21-03",20.2,4.9,0.24,44.825596,-66.805625
2002,"Dummy - Southern",NA,"2018-21-03",12,2.8,0.23,42.954546,-70.711541
2003,"Dummy - Northern",NA,"2018-21-03",35.4,8.5,0.24,47.679434,-68.834831
1015,"MERCER",NA,"2018-25-03",14.7,4,0.27,44.682169,-69.898247
1024,"NORTH ANSON",NA,"2018-25-03",20.5,6.5,0.32,44.87394,-69.948067
1045,"BETHEL",NA,"2018-25-03",14.85,5,0.34,44.414178,-70.837891
1046,"SOUTH PARIS",NA,"2018-25-03",21.05,4.85,0.23,44.263479,-70.514237
1050,"PITTSFIELD (B)",NA,"2018-25-03",14.65,4,0.27,44.735629,-69.429337
1051,"ROXBURY",NA,"2018-25-03",17,4.5,0.27,44.64361,-70.585824
1053,"GORHAM; NH",NA,"2018-25-03",20.5,5.35,0.26,44.385017,-71.139329
1064,"MACHIAS LAKE",NA,"2018-25-03",31.5,8.4,0.27,46.681108,-68.750717
1072,"BRIDGTON",NA,"2018-25-03",15.75,4.5,0.29,44.055011,-70.721314
1133,"WELD-PHILLIPS",NA,"2018-25-03",24.75,6.35,0.26,44.764319,-70.444001
1165,"DEXTER",NA,"2018-25-03",22.95,7.5,0.33,45.043742,-69.316406
1169,"NEWRY (SCREW AUGER FALLS)",NA,"2018-25-03",31.5,8.5,0.27,44.570139,-70.906388
1187,"KINGFIELD",NA,"2018-25-03",19.7,5.5,0.28,44.958461,-70.119118
1206,"CLAYTON LAKE",NA,"2018-25-03",29.1,6.8,0.23,46.603629,-69.51931
1297,"MUSQUACOOK",NA,"2018-25-03",31.7,7.55,0.24,46.605428,-69.136872
1546,"DIXFIELD (B)",NA,"2018-25-03",15.15,4.5,0.3,44.58063,-70.333968
1562,"ST. ALBANS",NA,"2018-25-03",13.3,5,0.38,44.93511,-69.399597
1002,"THE FORKS",NA,"2018-26-03",22.4,6.3,0.28,45.343902,-69.94883
1004,"GRINDSTONE",NA,"2018-26-03",27.5,7.65,0.28,45.729618,-68.587021
1006,"MILO",NA,"2018-26-03",24.8,7.1,0.29,45.2834,-69.015488
1018,"AMHERST (BH)",NA,"2018-26-03",17.6,4.65,0.26,44.830908,-68.448707
1022,"FORT KENT",NA,"2018-26-03",30.1,8.3,0.28,47.236798,-68.581322
1027,"ERROL/ERROL DAM (UWP)",NA,"2018-26-03",26,5.7,0.22,44.7868,-71.13144
1028,"AZISCOHOS/AZISCOHOS DAM (UWP)",NA,"2018-26-03",35,8.3,0.24,44.945659,-70.997712
1038,"ALLAGASH",NA,"2018-26-03",31.1,8,0.26,47.07559,-69.070892
1055,"ASHLAND AT PINKHAM MILL",NA,"2018-26-03",36.5,9.3,0.26,46.712761,-68.458412
1061,"GUERETTE",NA,"2018-26-03",36.4,9.6,0.26,47.083819,-68.231537
1072,"BRIDGTON",NA,"2018-26-03",13.5,3.4,0.25,44.055011,-70.721314
1090,"WINTERVILLE",NA,"2018-26-03",37.3,9.6,0.26,46.897453,-68.516449
1117,"BEDDINGTON",NA,"2018-26-03",17,4.6,0.27,44.83952,-68.077163
1120,"GRAY (SAPPI)",NA,"2018-26-03",4.7,1.1,0.23,43.900019,-70.325791
1152,"BARING",NA,"2018-26-03",19.8,5.6,0.28,45.109578,-67.328483
1153,"SOLON (BINGHAM)",NA,"2018-26-03",14.05,3.85,0.27,44.979979,-69.864289
1171,"UPTON (UWP)",NA,"2018-26-03",25.6,6.3,0.25,44.678858,-70.986924
1190,"MONSON",NA,"2018-26-03",31.6,8.55,0.27,45.333046,-69.544027
1195,"KINGSBURY",NA,"2018-26-03",22.75,6,0.26,45.170937,-69.588204
1224,"WEST SEBOEIS/LONG A (BH)",NA,"2018-26-03",27.9,7.85,0.28,45.516348,-68.921631
1239,"GRAFTON NOTCH (UWP)",NA,"2018-26-03",36,9.6,0.27,44.591811,-70.947594
1252,"DIXVILLE NOTCH: HEIGHT OF LAND (UWP)",NA,"2018-26-03",32,8.3,0.26,44.86309,-71.298867
1263,"WHEELER BROOK (UWP)",NA,"2018-26-03",27.3,7.4,0.27,45.114259,-71.023001
1264,"LITTLE MAGALLOWAY RIVER (UWP)",NA,"2018-26-03",37.3,8.6,0.23,45.133299,-71.023827
1299,"PONTOOK DAM/PONTOCOOK DA",NA,"2018-26-03",16,4.9,0.31,44.633769,-71.253533
1309,"NORTH WATERFORD (SAPPI)",NA,"2018-26-03",17.8,4.9,0.28,44.228829,-70.755814
1327,"WESLEY",NA,"2018-26-03",20.2,5.42,0.27,44.97594,-67.645408
1339,"GRAND RIVER (N.B.)",NA,"2018-26-03",30.24,7.48,0.25,47.200011,-67.949997
1340,"TOBIQUE NARROWS (N.B.)",NA,"2018-26-03",35.83,10.31,0.29,46.780006,-67.699997
1341,"BEECHWOOD (N.B.)",NA,"2018-26-03",23.23,7.17,0.31,46.550009,-67.629997
1364,"HARRISON (SAPPI)",NA,"2018-26-03",9.3,2.3,0.25,44.145799,-70.629387
1366,"SEBAGO CENTER (SAPPI)",NA,"2018-26-03",12.1,3.2,0.26,43.908769,-70.708313
1367,"EAST CASCO (SAPPI)",NA,"2018-26-03",12.4,3.1,0.25,43.989647,-70.474122
1369,"NORTH GORHAM (SAPPI)",NA,"2018-26-03",6.1,1.4,0.23,43.741172,-70.453698
1406,"HALEY BROOK (N.B.)",NA,"2018-26-03",24.57,6.14,0.25,47.150011,-67.25
1408,"MAPLEVIEW (N.B.)",NA,"2018-26-03",28.35,6.14,0.22,46.920008,-67.400001
1409,"BELLEVILLE-RED BRIDGE (N.B.)",NA,"2018-26-03",18.8,6.6,0.35,46.220009,-67.720001
1412,"GIBSON MILLSTREAM (N.B.)",NA,"2018-26-03",24,6.8,0.28,46.070009,-67.550002
1413,"SHOGOMOC (N.B.)",NA,"2018-26-03",25.4,6.3,0.25,45.95001,-67.319999
1429,"OXBOW (N.B.)",NA,"2018-26-03",26.61,7.72,0.29,47.020009,-67.300003
1430,"SISSON RIDGE (N.B.)",NA,"2018-26-03",34.25,9.61,0.28,46.930008,-67.43
1434,"KENNEBAGO EAST SIDE (UWP)",NA,"2018-26-03",31,7.8,0.25,45.100008,-70.78
1435,"KENNEBAGO WEST SIDE (UWP)",NA,"2018-26-03",42,11.4,0.27,45.040011,-70.800004
1505,"KENNEBAGO BRIDGE (UWP)",NA,"2018-26-03",28,7.5,0.27,45.035976,-70.812418
1506,"KILMARNOCK (N.B.)",NA,"2018-26-03",29.4,8.3,0.28,46.160009,-67.470001
1520,"CARIBOU (B) (MEDICAL CENTER)",NA,"2018-26-03",26.3,8.5,0.32,46.875671,-68.001888
1522,"CHAMBERLAIN BRIDGE (NWS)",NA,"2018-26-03",27.9,8.3,0.3,46.170307,-69.208298
1528,"BIG FORKS BR (N.B.)",NA,"2018-26-03",37.4,8.19,0.22,47.280009,-67.699996
1530,"NICTAU FORKS (N.B.)",NA,"2018-26-03",34.33,7.24,0.21,47.250011,-67.169998
1531,"ST. QUENTIN (F) (N.B.)",NA,"2018-26-03",42.76,10.55,0.25,47.500008,-67.249999
1545,"PORTGAGE AT HATHAWAY ROAD",NA,"2018-26-03",35.2,9,0.26,46.808309,-68.495796
1561,"JACKMAN (B)",NA,"2018-26-03",26.5,5.5,0.21,45.612408,-70.234299
1565,"POLAND REGIONAL HIGH SCHOOL",NA,"2018-26-03",10.3,3.3,0.32,44.070712,-70.415902
1574,"BALD MTN. TWP.",NA,"2018-26-03",34.5,8.2,0.24,45.812309,-70.303597
1575,"SANDY BAY TWP.",NA,"2018-26-03",33.1,7.4,0.22,45.794612,-70.327599
1577,"WEST WINTHROP (CWD)",NA,"2018-26-03",15,4.6,0.31,44.300995,-70.035965
1578,"WEST HALLOWELL (CWD)",NA,"2018-26-03",13,4.1,0.32,44.287195,-69.847361
1579,"NORTH READFIELD (CWD)",NA,"2018-26-03",14.8,4.5,0.3,44.41825,-69.999644
1580,"LITCHFIELD (CWD)",NA,"2018-26-03",14.6,4.4,0.3,44.162768,-69.963464
1581,"ROME",NA,"2018-26-03",14.3,3.9,0.27,44.556201,-69.903398
1008,"AUGUSTA",NA,"2018-27-03",11.8,3.15,0.27,44.289992,-69.707787
1093,"SEARSMONT",NA,"2018-27-03",12.2,2.85,0.23,44.403479,-69.227463
1099,"KENDUSKEAG",NA,"2018-27-03",20,4,0.2,44.89629,-68.884392
1110,"DYER BROOK",NA,"2018-27-03",30.6,8.1,0.27,46.050008,-68.225159
1132,"LINCOLN",NA,"2018-27-03",23.5,7.2,0.31,45.380429,-68.449478
1146,"BUCKSPORT",NA,"2018-27-03",12.2,2.8,0.23,44.5567,-68.797096
1184,"DENMARK",NA,"2018-27-03",16.6,5.18,0.31,43.962119,-70.798722
1187,"KINGFIELD",NA,"2018-27-03",19.8,5.75,0.29,44.958461,-70.119118
1205,"DIXMONT",NA,"2018-27-03",18.2,3.7,0.2,44.681508,-69.14679
1318,"JEFFERSON",NA,"2018-27-03",12.6,3.1,0.25,44.199061,-69.495743
1325,"SOUTH HOPE",NA,"2018-27-03",11.6,2.8,0.24,44.214058,-69.182549
1394,"ST. JACQUES (N.B.)",NA,"2018-27-03",34.49,9.37,0.27,47.413031,-68.37168
1395,"QUISIBIS (N.B.)",NA,"2018-27-03",34.72,8.58,0.25,47.270009,-68.029999
1402,"GRAND FALLS (N.B.)",NA,"2018-27-03",32.36,9.84,0.3,47.07001,-67.769997
1407,"HARRISON RIDGE (N.B.)",NA,"2018-27-03",34.96,10.55,0.3,46.980009,-67.099998
1410,"BECAGUIMEC WOODS (N.B.)",NA,"2018-27-03",32.3,8.1,0.25,46.230009,-67.300003
1414,"SPRINGFIELD WOODS (N.B.)",NA,"2018-27-03",28,7.2,0.26,46.030007,-67.129996
1415,"MACTAQUAC PARK (N.B.)",NA,"2018-27-03",28.3,8,0.28,45.970012,-66.870002
1478,"HEMENWAY; NH",NA,"2018-27-03",10.5,4.25,0.41,43.896247,-71.310143
1479,"NORTH WOLFBORO; NH",NA,"2018-27-03",14.2,3.85,0.27,43.656559,-71.143014
1481,"MERRYMEETING; NH",NA,"2018-27-03",5.8,1.2,0.21,43.476917,-71.181542
1482,"AYERS LAKE; NH",NA,"2018-27-03",3.8,1.25,0.33,43.265654,-71.0346
1483,"MENDUMS POND; NH",NA,"2018-27-03",4.3,1.25,0.29,43.163647,-71.056992
1494,"DURHAM (NWS)",NA,"2018-27-03",12,3.3,0.28,43.983343,-70.050003
1500,"MONTICELLO",NA,"2018-27-03",27.8,8.9,0.32,46.33001,-67.839996
1516,"HARTFORD (NWS)",NA,"2018-27-03",19,6.7,0.35,44.374233,-70.317223
1521,"CHURCHILL DAM (NWS)",NA,"2018-27-03",29.3,6.9,0.23,46.492509,-69.2864
1534,"SUSSEX (N.B.)",NA,"2018-27-03",12.6,3.4,0.27,45.730009,-65.47
1536,"CANAAN (N.B.)",NA,"2018-27-03",9.6,3.6,0.38,45.90001,-65.599998
1537,"PLEASANT VALE (N.B.)",NA,"2018-27-03",29.8,6.6,0.22,45.84001,-65.019995
1544,"SQUA PAN (E)",NA,"2018-27-03",33.8,8.8,0.26,46.550016,-68.320257
1549,"OXBOW (OXBM1) (NWS)",NA,"2018-27-03",27,7.8,0.29,46.426907,-68.555
1550,"KNOWLES CORNER (KNCM1) (NWS)",NA,"2018-27-03",37.8,9.5,0.25,46.206809,-68.314499
1559,"TOPSFIELD (B)",NA,"2018-27-03",19.5,7,0.36,45.435011,-67.721001
1564,"FRYEBURG (B)",NA,"2018-27-03",12.7,3.68,0.29,44.008712,-70.955903
1589,"ORONO",NA,"2018-27-03",17.72,4.68,0.26,44.907523,-68.662119
2001,"Dummy - Eastern",NA,"2018-27-03",17,4.6,0.27,44.825596,-66.805625
2002,"Dummy - Southern",NA,"2018-27-03",4.3,1.25,0.29,42.954546,-70.711541
2003,"Dummy - Northern",NA,"2018-27-03",30.1,8.3,0.28,47.679434,-68.834831
1056,"CORNISH",NA,"2018-28-03",9.4,3.2,0.34,43.816677,-70.770592
1083,"SEBAGO",NA,"2018-28-03",13,4,0.31,43.760723,-70.517182
1121,"WEST KENNEBUNK",NA,"2018-28-03",6.2,2.3,0.37,43.41683,-70.661217
1192,"NEWFIELD",NA,"2018-28-03",8.7,3.1,0.36,43.63057,-70.898629
1404,"SERPENTINE LAKE (N.B.)",NA,"2018-28-03",44.49,10.24,0.23,47.150013,-66.879997
1405,"TROUSERS LAKE (N.B.)",NA,"2018-28-03",44.02,12.6,0.29,47.030009,-66.980003
1509,"GRAY (NWS)",NA,"2018-28-03",10,3.6,0.36,43.883339,-70.25
1510,"HOLLIS (NWS)",NA,"2018-28-03",12.8,3.7,0.29,43.650009,-70.669999
1517,"FIRST CONNECTICUT LAKE (NWS)",NA,"2018-28-03",18.8,5.6,0.3,45.085,-71.306667
1518,"MOOSE FALLS (NWS)",NA,"2018-28-03",34.5,10.5,0.3,45.189181,-71.188302
1519,"SECOND CONNECTICUT LAKE (NWS)",NA,"2018-28-03",27.8,7,0.25,45.136389,-71.201389
1527,"NORTH SEBAGO (NWS)",NA,"2018-28-03",14,4.6,0.33,43.87911,-70.632699
1529,"LONG LAKE (N.B.)",NA,"2018-28-03",41.57,8.74,0.21,47.070011,-66.919997
1557,"SOUTH LEBANON (B)",NA,"2018-28-03",4.5,1.7,0.38,43.286398,-70.89917
1064,"MACHIAS LAKE",NA,"2018-01-04",22.8,6.9,0.3,46.681108,-68.750717
1206,"CLAYTON LAKE",NA,"2018-01-04",21.6,5.35,0.25,46.603629,-69.51931
1297,"MUSQUACOOK",NA,"2018-01-04",25.6,6.85,0.27,46.605428,-69.136872
1015,"MERCER",NA,"2018-02-04",8.15,2.7,0.33,44.682169,-69.898247
1024,"NORTH ANSON",NA,"2018-02-04",16.45,4.95,0.3,44.87394,-69.948067
1045,"BETHEL",NA,"2018-02-04",8.31,1.9,0.23,44.414178,-70.837891
1046,"SOUTH PARIS",NA,"2018-02-04",13.15,3,0.23,44.263479,-70.514237
1050,"PITTSFIELD (B)",NA,"2018-02-04",7.14,1.7,0.24,44.735629,-69.429337
1051,"ROXBURY",NA,"2018-02-04",14,4.1,0.29,44.64361,-70.585824
1053,"GORHAM; NH",NA,"2018-02-04",11.6,3,0.26,44.385017,-71.139329
1056,"CORNISH",NA,"2018-02-04",1.9,0.6,0.32,43.816677,-70.770592
1072,"BRIDGTON",NA,"2018-02-04",7.46,1.9,0.26,44.055011,-70.721314
1083,"SEBAGO",NA,"2018-02-04",5.1,1.6,0.31,43.760723,-70.517182
1121,"WEST KENNEBUNK",NA,"2018-02-04",0.3,0.1,0.33,43.41683,-70.661217
1133,"WELD-PHILLIPS",NA,"2018-02-04",12.15,4,0.33,44.764319,-70.444001
1165,"DEXTER",NA,"2018-02-04",12.9,4,0.31,45.043742,-69.316406
1169,"NEWRY (SCREW AUGER FALLS)",NA,"2018-02-04",23.25,5.55,0.24,44.570139,-70.906388
1170,"TOPSHAM",NA,"2018-02-04",0,0,0,44.002648,-69.947373
1183,"FALMOUTH",NA,"2018-02-04",0,0,0,43.73443,-70.25737
1187,"KINGFIELD",NA,"2018-02-04",11.2,3,0.27,44.958461,-70.119118
1187,"KINGFIELD",NA,"2018-02-04",14.55,3.85,0.27,44.958461,-70.119118
1192,"NEWFIELD",NA,"2018-02-04",1.3,0.4,0.31,43.63057,-70.898629
1494,"DURHAM (NWS)",NA,"2018-02-04",0,0,0,43.983343,-70.050003
1509,"GRAY (NWS)",NA,"2018-02-04",0,0,0,43.883339,-70.25
1510,"HOLLIS (NWS)",NA,"2018-02-04",5.3,1.5,0.28,43.650009,-70.669999
1516,"HARTFORD (NWS)",NA,"2018-02-04",8,2.5,0.31,44.374233,-70.317223
1521,"CHURCHILL DAM (NWS)",NA,"2018-02-04",24.1,6.6,0.27,46.492509,-69.2864
1522,"CHAMBERLAIN BRIDGE (NWS)",NA,"2018-02-04",20.3,6.7,0.33,46.170307,-69.208298
1546,"DIXFIELD (B)",NA,"2018-02-04",10.95,4,0.36,44.58063,-70.333968
1557,"SOUTH LEBANON (B)",NA,"2018-02-04",0.3,0.1,0.33,43.286398,-70.89917
1558,"SOUTH BERWICK (B)",NA,"2018-02-04",0,0,0,43.19255,-70.748564
1561,"JACKMAN (B)",NA,"2018-02-04",20.4,4.6,0.23,45.612408,-70.234299
1562,"ST. ALBANS",NA,"2018-02-04",12.06,3.6,0.3,44.93511,-69.399597
1565,"POLAND REGIONAL HIGH SCHOOL",NA,"2018-02-04",1.85,0.79,0.43,44.070712,-70.415902
1577,"WEST WINTHROP (CWD)",NA,"2018-02-04",6.4,2,0.31,44.300995,-70.035965
1579,"NORTH READFIELD (CWD)",NA,"2018-02-04",6.8,2,0.29,44.41825,-69.999644
1581,"ROME",NA,"2018-02-04",4.2,1.12,0.27,44.556201,-69.903398
1002,"THE FORKS",NA,"2018-03-04",15.55,5,0.32,45.343902,-69.94883
1004,"GRINDSTONE",NA,"2018-03-04",18.25,6,0.33,45.729618,-68.587021
1006,"MILO",NA,"2018-03-04",15.95,5,0.31,45.2834,-69.015488
1008,"AUGUSTA",NA,"2018-03-04",5.4,1.9,0.35,44.289992,-69.707787
1018,"AMHERST (BH)",NA,"2018-03-04",6.6,2.3,0.35,44.830908,-68.448707
1022,"FORT KENT",NA,"2018-03-04",23.7,6.7,0.28,47.236798,-68.581322
1038,"ALLAGASH",NA,"2018-03-04",27.2,8.2,0.3,47.07559,-69.070892
1055,"ASHLAND AT PINKHAM MILL",NA,"2018-03-04",30.1,9.5,0.32,46.712761,-68.458412
1061,"GUERETTE",NA,"2018-03-04",28.5,9,0.32,47.083819,-68.231537
1090,"WINTERVILLE",NA,"2018-03-04",36.2,9.5,0.26,46.897453,-68.516449
1093,"SEARSMONT",NA,"2018-03-04",1.65,0.4,0.24,44.403479,-69.227463
1099,"KENDUSKEAG",NA,"2018-03-04",12.2,3.55,0.29,44.89629,-68.884392
1110,"DYER BROOK",NA,"2018-03-04",24.1,7.5,0.31,46.050008,-68.225159
1117,"BEDDINGTON",NA,"2018-03-04",12,4.02,0.34,44.83952,-68.077163
1132,"LINCOLN",NA,"2018-03-04",18.3,6.3,0.34,45.380429,-68.449478
1146,"BUCKSPORT",NA,"2018-03-04",6.3,1.8,0.29,44.5567,-68.797096
1152,"BARING",NA,"2018-03-04",13.5,4.48,0.33,45.109578,-67.328483
1153,"SOLON (BINGHAM)",NA,"2018-03-04",8.85,2,0.23,44.979979,-69.864289
1184,"DENMARK",NA,"2018-03-04",8.8,2.91,0.33,43.962119,-70.798722
1190,"MONSON",NA,"2018-03-04",28.5,8.55,0.3,45.333046,-69.544027
1195,"KINGSBURY",NA,"2018-03-04",15.5,5,0.32,45.170937,-69.588204
1205,"DIXMONT",NA,"2018-03-04",11.6,3.5,0.3,44.681508,-69.14679
1224,"WEST SEBOEIS/LONG A (BH)",NA,"2018-03-04",21,5,0.24,45.516348,-68.921631
1318,"JEFFERSON",NA,"2018-03-04",3.5,0.85,0.24,44.199061,-69.495743
1325,"SOUTH HOPE",NA,"2018-03-04",0,0,0,44.214058,-69.182549
1327,"WESLEY",NA,"2018-03-04",12.5,3.78,0.3,44.97594,-67.645408
1500,"MONTICELLO",NA,"2018-03-04",17.6,5.7,0.32,46.33001,-67.839996
1517,"FIRST CONNECTICUT LAKE (NWS)",NA,"2018-03-04",7.3,3.7,0.51,45.085,-71.306667
1518,"MOOSE FALLS (NWS)",NA,"2018-03-04",28.2,8.2,0.29,45.189181,-71.188302
1519,"SECOND CONNECTICUT LAKE (NWS)",NA,"2018-03-04",22.4,6.6,0.29,45.136389,-71.201389
1520,"CARIBOU (B) (MEDICAL CENTER)",NA,"2018-03-04",18.2,6.8,0.37,46.875671,-68.001888
1544,"SQUA PAN (E)",NA,"2018-03-04",27.2,8,0.29,46.550016,-68.320257
1545,"PORTGAGE AT HATHAWAY ROAD",NA,"2018-03-04",32.8,9.1,0.28,46.808309,-68.495796
1549,"OXBOW (OXBM1) (NWS)",NA,"2018-03-04",18.8,6.2,0.33,46.426907,-68.555
1550,"KNOWLES CORNER (KNCM1) (NWS)",NA,"2018-03-04",27.2,9.2,0.34,46.206809,-68.314499
1559,"TOPSFIELD (B)",NA,"2018-03-04",12.6,4.4,0.35,45.435011,-67.721001
1564,"FRYEBURG (B)",NA,"2018-03-04",4.1,1.27,0.31,44.008712,-70.955903
1574,"BALD MTN. TWP.",NA,"2018-03-04",30.8,7.8,0.25,45.812309,-70.303597
1575,"SANDY BAY TWP.",NA,"2018-03-04",24.6,7.1,0.29,45.794612,-70.327599
1578,"WEST HALLOWELL (CWD)",NA,"2018-03-04",3.2,1.3,0.41,44.287195,-69.847361
1580,"LITCHFIELD (CWD)",NA,"2018-03-04",5.6,1.7,0.3,44.162768,-69.963464
2001,"Dummy - Eastern",NA,"2018-03-04",12.5,3.78,0.3,44.825596,-66.805625
2002,"Dummy - Southern",NA,"2018-03-04",0,0,0,42.954546,-70.711541
2003,"Dummy - Northern",NA,"2018-03-04",23.7,6.7,0.28,47.679434,-68.834831
1001,"ROCKWOOD (KWP)",NA,"2018-05-04",19,5.8,0.3,45.67801,-69.758911
1036,"JACKMAN/JACKMAN STATION (KWP)",1560,"2018-05-04",20,5.8,0.29,45.61838,-70.24965
1037,"PARLIN POND (KWP)",NA,"2018-05-04",29,7.3,0.25,45.484309,-70.0674
1291,"SMILEY HILL (KWP)",NA,"2018-05-04",22,6,0.27,45.608148,-69.954163
1382,"LONG POND (KENNEBEC) (KWP)",NA,"2018-05-04",21,5.5,0.26,45.620179,-70.112702
1013,"MOOSEHEAD (KWP)",NA,"2018-06-04",18,5.3,0.29,45.583831,-69.725289
1049,"GREENVILLE/GREENVILLE JUNCTION (KWP)",NA,"2018-06-04",22,6,0.27,45.465157,-69.628472
1100,"EUSTIS (KWP)",NA,"2018-06-04",26,5,0.19,45.245909,-70.517101
1246,"STRATTON (KWP)",NA,"2018-06-04",14,4.1,0.29,45.114421,-70.383164
1287,"FLAGSTAFF/FLAGSTAFF DAM (KWP)",NA,"2018-06-04",18,5,0.28,45.224398,-70.192124
1288,"CARRABASETT (KWP)",NA,"2018-06-04",25,5.2,0.21,45.127668,-70.169739
1289,"DALLAS (KWP)",NA,"2018-06-04",24,5.5,0.23,45.00287,-70.583672
1290,"CHAIN OF PONDS (KWP)",NA,"2018-06-04",15,5,0.33,45.312151,-70.620065
1292,"KOKADJO (KWP)",NA,"2018-06-04",25,6.3,0.25,45.654487,-69.464531
1015,"MERCER",NA,"2018-08-04",5.52,1.6,0.29,44.682169,-69.898247
1024,"NORTH ANSON",NA,"2018-08-04",15.25,4,0.26,44.87394,-69.948067
1045,"BETHEL",NA,"2018-08-04",5.32,1.13,0.21,44.414178,-70.837891
1046,"SOUTH PARIS",NA,"2018-08-04",10.75,3,0.28,44.263479,-70.514237
1050,"PITTSFIELD (B)",NA,"2018-08-04",2.75,0.45,0.16,44.735629,-69.429337
